job_id,industry_id,industry_name
3901958817,1,Defense and Space Manufacturing
3903830970,104,Staffing and Recruiting
3903835183,96,IT Services and IT Consulting
3903835183,4,Software Development
3905317194,42,Insurance
3903831943,104,Staffing and Recruiting
3903834292,104,Staffing and Recruiting
3903830957,104,Staffing and Recruiting
3903830967,104,Staffing and Recruiting
3903830969,104,Staffing and Recruiting
3903837055,104,Staffing and Recruiting
3903834290,104,Staffing and Recruiting
3903832787,96,IT Services and IT Consulting
3903832787,4,Software Development
3903831883,104,Staffing and Recruiting
3903837056,96,IT Services and IT Consulting
3903837056,4,Software Development
3903832815,104,Staffing and Recruiting
3903834438,11,Business Consulting and Services
3903835168,104,Staffing and Recruiting
3903834304,104,Staffing and Recruiting
3903835181,104,Staffing and Recruiting
3903830964,96,IT Services and IT Consulting
3903830964,4,Software Development
3903832816,104,Staffing and Recruiting
3903837120,104,Staffing and Recruiting
3903836171,104,Staffing and Recruiting
3903836173,104,Staffing and Recruiting
3903835189,104,Staffing and Recruiting
3903837139,104,Staffing and Recruiting
3903836172,104,Staffing and Recruiting
3903830976,104,Staffing and Recruiting
3903831878,104,Staffing and Recruiting
3903837093,104,Staffing and Recruiting
3903835179,104,Staffing and Recruiting
3903836160,104,Staffing and Recruiting
3903836164,104,Staffing and Recruiting
3903835187,104,Staffing and Recruiting
3905315365,116,"Transportation, Logistics, Supply Chain and Storage"
3903835261,104,Staffing and Recruiting
3903833588,104,Staffing and Recruiting
3903832738,104,Staffing and Recruiting
3903835223,104,Staffing and Recruiting
3903835164,104,Staffing and Recruiting
3903834351,104,Staffing and Recruiting
3901956785,27,Retail
3901959588,27,Retail
3901956795,27,Retail
3901960044,27,Retail
3901955851,27,Retail
3901956784,27,Retail
3901956777,27,Retail
3901954921,27,Retail
3901956838,27,Retail
3901961511,124,Wellness and Fitness Services
3901961511,13,Medical Practices
3901961511,14,Hospitals and Health Care
3901961575,124,Wellness and Fitness Services
3901961575,13,Medical Practices
3901961575,14,Hospitals and Health Care
3901962411,124,Wellness and Fitness Services
3901962411,13,Medical Practices
3901962411,14,Hospitals and Health Care
3901964334,124,Wellness and Fitness Services
3901964334,13,Medical Practices
3901964334,14,Hospitals and Health Care
3901965267,124,Wellness and Fitness Services
3901965267,13,Medical Practices
3901965267,14,Hospitals and Health Care
3901960506,124,Wellness and Fitness Services
3901960506,13,Medical Practices
3901960506,14,Hospitals and Health Care
3901964289,124,Wellness and Fitness Services
3901964289,13,Medical Practices
3901964289,14,Hospitals and Health Care
3901965323,124,Wellness and Fitness Services
3901965323,13,Medical Practices
3901965323,14,Hospitals and Health Care
3901966216,47,Accounting
3901960507,47,Accounting
3905327741,27,Retail
3905327544,11,Business Consulting and Services
3905325981,27,Retail
3905323941,11,Business Consulting and Services
3905324901,11,Business Consulting and Services
3905328429,11,Business Consulting and Services
3905329381,27,Retail
3905327738,27,Retail
3905330655,4,Software Development
3905325849,104,Staffing and Recruiting
3905325859,104,Staffing and Recruiting
3905327613,104,Staffing and Recruiting
3905325856,104,Staffing and Recruiting
3903844089,14,Hospitals and Health Care
3903844089,124,Wellness and Fitness Services
3903844089,42,Insurance
3905328736,54,Chemical Manufacturing
3905328736,25,Manufacturing
3905327850,54,Chemical Manufacturing
3905327850,25,Manufacturing
3905328751,54,Chemical Manufacturing
3905328751,25,Manufacturing
3905329499,54,Chemical Manufacturing
3905329499,25,Manufacturing
3905328743,54,Chemical Manufacturing
3905328743,25,Manufacturing
3905328518,104,Staffing and Recruiting
3905335096,54,Chemical Manufacturing
3905335096,25,Manufacturing
3903843085,14,Hospitals and Health Care
3903843085,124,Wellness and Fitness Services
3903843085,42,Insurance
3905330484,54,Chemical Manufacturing
3905330484,25,Manufacturing
3905329584,14,Hospitals and Health Care
3905328842,14,Hospitals and Health Care
3905331305,54,Chemical Manufacturing
3905331305,25,Manufacturing
3905332012,104,Staffing and Recruiting
3905333286,14,Hospitals and Health Care
3905328841,14,Hospitals and Health Care
3905333189,54,Chemical Manufacturing
3905333189,25,Manufacturing
3905328733,54,Chemical Manufacturing
3905328733,25,Manufacturing
3905335093,54,Chemical Manufacturing
3905335093,25,Manufacturing
3905328738,54,Chemical Manufacturing
3905328738,25,Manufacturing
3905328741,54,Chemical Manufacturing
3905328741,25,Manufacturing
3905327941,14,Hospitals and Health Care
3903843073,14,Hospitals and Health Care
3903843073,124,Wellness and Fitness Services
3903843073,42,Insurance
3905334212,14,Hospitals and Health Care
3905335097,54,Chemical Manufacturing
3905335097,25,Manufacturing
3905330488,54,Chemical Manufacturing
3905330488,25,Manufacturing
3905335198,96,IT Services and IT Consulting
3905329585,14,Hospitals and Health Care
3905332309,14,Hospitals and Health Care
3905329494,54,Chemical Manufacturing
3905329494,25,Manufacturing
3901965448,41,Banking
3905328921,6,"Technology, Information and Internet"
3905330485,54,Chemical Manufacturing
3905330485,25,Manufacturing
3901961698,41,Banking
3905328740,54,Chemical Manufacturing
3905328740,25,Manufacturing
3901960658,41,Banking
3905332225,96,IT Services and IT Consulting
3903846320,96,IT Services and IT Consulting
3905328874,100,Non-profit Organizations
3905328874,139,Mental Health Care
3905333320,100,Non-profit Organizations
3905333320,139,Mental Health Care
3903843543,96,IT Services and IT Consulting
3903847234,96,IT Services and IT Consulting
3903848050,96,IT Services and IT Consulting
3903843544,96,IT Services and IT Consulting
3903843538,96,IT Services and IT Consulting
3903845348,96,IT Services and IT Consulting
3905335099,54,Chemical Manufacturing
3905335099,25,Manufacturing
3905330872,14,Hospitals and Health Care
3905337150,14,Hospitals and Health Care
3903844507,96,IT Services and IT Consulting
3905331692,1,Defense and Space Manufacturing
3903841916,96,IT Services and IT Consulting
3905331691,1,Defense and Space Manufacturing
3905330870,14,Hospitals and Health Care
3903848166,96,IT Services and IT Consulting
3905328817,44,Real Estate
3905337122,14,Hospitals and Health Care
3905331435,100,Non-profit Organizations
3905331435,139,Mental Health Care
3905337181,3192,Consumer Goods
3905331727,14,Hospitals and Health Care
3905337132,14,Hospitals and Health Care
3905330921,3192,Consumer Goods
3905337142,14,Hospitals and Health Care
3905336246,14,Hospitals and Health Care
3905330871,14,Hospitals and Health Care
3905330920,3192,Consumer Goods
3905329917,3192,Consumer Goods
3905337137,14,Hospitals and Health Care
3903847261,96,IT Services and IT Consulting
3905337148,14,Hospitals and Health Care
3905329882,14,Hospitals and Health Care
3905332666,14,Hospitals and Health Care
3905336222,14,Hospitals and Health Care
3905330860,14,Hospitals and Health Care
3905336235,14,Hospitals and Health Care
3905336228,14,Hospitals and Health Care
3905337140,14,Hospitals and Health Care
3905332650,14,Hospitals and Health Care
3905331732,14,Hospitals and Health Care
3905330911,3192,Consumer Goods
3905337125,14,Hospitals and Health Care
3905337127,14,Hospitals and Health Care
3905331763,3192,Consumer Goods
3905336247,14,Hospitals and Health Care
3905336223,14,Hospitals and Health Care
3905336217,14,Hospitals and Health Care
3905331725,14,Hospitals and Health Care
3903843509,96,IT Services and IT Consulting
3905334506,14,Hospitals and Health Care
3905329890,14,Hospitals and Health Care
3905337123,14,Hospitals and Health Care
3905334557,3192,Consumer Goods
3905336241,14,Hospitals and Health Care
3905329891,14,Hospitals and Health Care
3905335526,3192,Consumer Goods
3905331718,14,Hospitals and Health Care
3905336224,14,Hospitals and Health Care
3905336249,14,Hospitals and Health Care
3905331715,14,Hospitals and Health Care
3905332394,6,"Technology, Information and Internet"
3905336276,3192,Consumer Goods
3905337147,14,Hospitals and Health Care
3905337119,14,Hospitals and Health Care
3905331761,3192,Consumer Goods
3905333672,3192,Consumer Goods
3905330878,14,Hospitals and Health Care
3905330873,14,Hospitals and Health Care
3903847260,96,IT Services and IT Consulting
3903843542,96,IT Services and IT Consulting
3905336242,14,Hospitals and Health Care
3905331724,14,Hospitals and Health Care
3903841913,96,IT Services and IT Consulting
3905337141,14,Hospitals and Health Care
3905329881,14,Hospitals and Health Care
3905336234,14,Hospitals and Health Care
3905336260,41,Banking
3905333649,41,Banking
3905331717,14,Hospitals and Health Care
3905330869,14,Hospitals and Health Care
3905334739,14,Hospitals and Health Care
3905331706,14,Hospitals and Health Care
3905331673,1,Defense and Space Manufacturing
3905332692,3192,Consumer Goods
3905331731,14,Hospitals and Health Care
3905336215,14,Hospitals and Health Care
3905331719,14,Hospitals and Health Care
3905336245,14,Hospitals and Health Care
3905330891,14,Hospitals and Health Care
3903843539,96,IT Services and IT Consulting
3905339102,14,Hospitals and Health Care
3903841721,104,Staffing and Recruiting
3905330875,14,Hospitals and Health Care
3905330874,14,Hospitals and Health Care
3905332857,14,Hospitals and Health Care
3905337129,14,Hospitals and Health Care
3905339082,14,Hospitals and Health Care
3903846227,14,Hospitals and Health Care
3905334901,8,Telecommunications
3905335860,8,Telecommunications
3905334907,8,Telecommunications
3905336649,8,Telecommunications
3905336636,8,Telecommunications
3905340149,8,Telecommunications
3905338313,8,Telecommunications
3905336630,8,Telecommunications
3905336628,8,Telecommunications
3905342010,8,Telecommunications
3905335878,8,Telecommunications
3905334900,8,Telecommunications
3905340151,8,Telecommunications
3905342009,8,Telecommunications
3905336625,8,Telecommunications
3905334909,8,Telecommunications
3905338282,4,Software Development
3905338282,96,IT Services and IT Consulting
3905338282,137,Human Resources Services
3905338255,14,Hospitals and Health Care
3905337537,8,Telecommunications
3905337527,8,Telecommunications
3905334902,8,Telecommunications
3905341045,8,Telecommunications
3905337543,8,Telecommunications
3905337528,8,Telecommunications
3905339248,8,Telecommunications
3905337541,8,Telecommunications
3905334905,8,Telecommunications
3905337533,8,Telecommunications
3905341034,8,Telecommunications
3905334898,8,Telecommunications
3905340135,8,Telecommunications
3905334906,8,Telecommunications
3905339247,8,Telecommunications
3905334913,8,Telecommunications
3905340154,8,Telecommunications
3905339252,8,Telecommunications
3905340156,8,Telecommunications
3905340141,8,Telecommunications
3905342004,8,Telecommunications
3905336627,8,Telecommunications
3905337530,8,Telecommunications
3905336626,8,Telecommunications
3905337534,8,Telecommunications
3905337532,8,Telecommunications
3905338297,8,Telecommunications
3905335872,8,Telecommunications
3905335881,8,Telecommunications
3905335866,8,Telecommunications
3905334917,8,Telecommunications
3905336629,8,Telecommunications
3905334908,8,Telecommunications
3905331034,91,Consumer Services
3905331033,91,Consumer Services
3905331109,91,Consumer Services
3901975868,1594,"Technology, Information and Media"
3901978268,14,Hospitals and Health Care
3901978268,1999,Education
3901981052,28,Entertainment Providers
3901981063,47,Accounting
3901979152,47,Accounting
3901980075,47,Accounting
3901976344,104,Staffing and Recruiting
3901975870,47,Accounting
3901977305,47,Accounting
3901977288,25,Manufacturing
3903843895,1285,Internet Marketplace Platforms
3903843895,1594,"Technology, Information and Media"
3903843895,28,Entertainment Providers
3903845643,41,Banking
3903845643,43,Financial Services
3903845643,45,Investment Banking
3901982056,44,Real Estate
3901976351,3242,Engineering Services
3901982070,25,Manufacturing
3901982070,1,Defense and Space Manufacturing
3901982070,112,"Appliances, Electrical, and Electronics Manufacturing"
3901981091,47,Accounting
3905339534,43,Financial Services
3901979281,137,Human Resources Services
3903846930,4,Software Development
3903846889,4,Software Development
3903848737,4,Software Development
3903846898,4,Software Development
3903848713,4,Software Development
3903845862,4,Software Development
3903848720,4,Software Development
3903851068,4,Software Development
3903850196,4,Software Development
3903851049,4,Software Development
3903852044,4,Software Development
3903848717,4,Software Development
